"DktRegion","Pipeline","sigma.0.","sigma.25.","sigma.50.","sigma.75.","sigma.100.","sigma.sd","tau.0.","tau.25.","tau.50.","tau.75.","tau.100.","tau.sd","variance.ratio.0.","variance.ratio.25.","variance.ratio.50.","variance.ratio.75.","variance.ratio.100.","variance.ratio.sd"
"rENT","newANTsCross",0.388206146333436,0.406251950329485,0.410932093260418,0.415428644324165,0.437495594207258,0.00674707103348564,0.827641991130198,0.902674224292368,0.920178569791023,0.93844374826241,1.02124165649988,0.0266225677443581,1.9891420298,2.18852885367673,2.23806910973679,2.29399097184528,2.50759664086102,0.0770173108233424
"rFUS","newANTsCross",0.343744917279148,0.358205867761247,0.3622281016659,0.366305720418981,0.384190435116167,0.0060094829007631,0.86534723506816,0.923273521005607,0.9407281496519,0.958605743651559,1.04865523888144,0.0266046090527574,2.31559070836282,2.53861787820391,2.59733149855839,2.65518634022487,2.96096726666896,0.0864991744104145
"rIPL","newANTsCross",0.310819047229926,0.327882162959821,0.331414626288157,0.335217277837383,0.35155990003553,0.00549425373273977,0.856115393984467,0.928916703767004,0.947248070394742,0.966748441238043,1.04986854707901,0.0274380568555085,2.57282804519617,2.79450769384318,2.85800294072147,2.92590612067994,3.21028063402335,0.0966604678496858
"rITG","newANTsCross",0.458611397742599,0.481606074045919,0.48718283562794,0.492768419833019,0.51698016399001,0.00831526995512254,0.781752059640584,0.856804033428084,0.874305753923747,0.891973840413856,0.9850019229759,0.0263658255700828,1.56229211634434,1.75233028278355,1.79599835262017,1.83885846396035,2.07435066584139,0.0643804361924783
"riCC","newANTsCross",0.244033009196249,0.255370887793394,0.258207530820067,0.261031474900437,0.272867727374393,0.00425624044418332,0.891670604918197,0.956439904511552,0.973979382897735,0.992770927877849,1.08136540458016,0.0268499270978658,3.34991426150528,3.69299935740359,3.77168815466256,3.85729910076475,4.23888306061804,0.121774753870783
"rLOG","newANTsCross",0.370945578611339,0.387056309201482,0.391107760255145,0.395452366600726,0.414900724440142,0.00628662524196364,0.838247881615766,0.904658444912008,0.921998222565202,0.939989944683591,1.01980169412257,0.026263198536219,2.09268473937913,2.30364036911866,2.35736384839609,2.41074274192023,2.66463122294915,0.0777871846255242
"rLOF","newANTsCross",0.344469302991994,0.362655305800898,0.366848768667045,0.371015791687537,0.389134645566234,0.00612654895333022,0.854229756008459,0.925973463616257,0.944405043404407,0.963656657166018,1.04310223096103,0.0274897676120388,2.29574093823462,2.51706108125885,2.5741422648198,2.6354914123624,2.93058189449268,0.0861720004968169
"rLING","newANTsCross",0.354997428526365,0.371438666874197,0.375678626701814,0.379999595551341,0.399060500013114,0.00634622678986955,0.851415319755463,0.918323425089179,0.936833164392675,0.954187187883134,1.0318035019341,0.0268484588227198,2.21392941570155,2.43671119775223,2.4925247385084,2.55113632698004,2.81504992767962,0.0858473164133194
"rMOF","newANTsCross",0.429753405496996,0.449729365464136,0.45476697388297,0.459671054069378,0.480279516495434,0.00747170695475313,0.815643505977369,0.882696173676635,0.900158262295648,0.91798387669938,1.01578679376225,0.0261165031725054,1.77025199436127,1.93562871931447,1.98071099099,2.02587726704392,2.24003267669658,0.0669438283082343
"rMGH","newANTsCross",0.385230865802078,0.406348449832255,0.410910975397844,0.415491535848805,0.436971125756682,0.00675817751839859,0.826211162657337,0.907548109121601,0.92524401797149,0.942976280593804,1.03234001196433,0.0265291883415305,1.97414542758134,2.20315848870395,2.25122731097769,2.3027894314953,2.58278969728546,0.0746934456850691
"rPARH","newANTsCross",0.318044291790836,0.330804396087576,0.334394259710853,0.338234754539167,0.354064362245592,0.00555642822641947,0.873546100615365,0.940607864816006,0.958456776432513,0.975805485845697,1.05145006114008,0.0266798464700756,2.55948573947471,2.80385721827033,2.86344566473628,2.92859792652387,3.18467444735331,0.0944478112372462
"rparaC","newANTsCross",0.265912154567221,0.278768661903302,0.281825317104468,0.285146209349949,0.300232058275219,0.00470232480760574,0.887965498970528,0.953556499119886,0.971843246359916,0.991471960648301,1.07205955316548,0.0277902081187721,3.04250928604442,3.36946865967824,3.44974619539978,3.52659272040709,3.87582899140358,0.115526291189899
"rpOPER","newANTsCross",0.303025285948145,0.318995323827779,0.32270378369359,0.326424914150333,0.342156840024728,0.00539608687550815,0.88590811474399,0.948262776533835,0.967248539352985,0.985397144355167,1.05259390140943,0.02684891138003,2.63870029685497,2.92958162200732,2.99633762478516,3.06331630662634,3.32273530614112,0.0977312518024077
"rpORB","newANTsCross",0.374850440204901,0.393320455200068,0.397869411394041,0.402315684385647,0.42381492527526,0.006714756976723,0.837445711596179,0.911938834333435,0.929799304995021,0.948133183269867,1.0180702903777,0.0263755831524493,2.09348142172417,2.28564381480029,2.33695003326126,2.39113916755265,2.65394541787303,0.0779783385422318
"rpTRI","newANTsCross",0.341555720466063,0.357046825995545,0.361068590884623,0.36501969761802,0.381386587448609,0.00598326498919579,0.858028665719079,0.929164796462798,0.947160281614439,0.965223703537394,1.0463617222884,0.0268638898320116,2.34411960984226,2.56483115995572,2.62283680243567,2.68427361242738,2.99214626784636,0.0877940889741538
