"DktRegion","Pipeline","sigma.0.","sigma.25.","sigma.50.","sigma.75.","sigma.100.","sigma.sd","tau.0.","tau.25.","tau.50.","tau.75.","tau.100.","tau.sd","variance.ratio.0.","variance.ratio.25.","variance.ratio.50.","variance.ratio.75.","variance.ratio.100.","variance.ratio.sd"
"rMOF","newANTsSST",0.22064890484992,0.233214857450155,0.235898054411038,0.238495584902537,0.249677718781348,0.00389815654468974,0.901140354078678,0.970319633496749,0.988335640281422,1.00723487889108,1.08807827246408,0.0270265814397272,3.73962371232421,4.10152168152623,4.18976166620865,4.28122335665729,4.72038444608218,0.134548581453972
"rMGH","newANTsSST",0.180255871217588,0.188649611026264,0.190666424691251,0.192786196458424,0.201174223677034,0.00307751407014827,0.907858138083169,0.980513232129306,0.998868657563367,1.01763149114027,1.13500676538429,0.0275263208727721,4.70127605661129,5.12943347251087,5.23945057354587,5.35124730851843,5.91814910376432,0.168321778334029
"rPARH","newANTsSST",0.156306609279132,0.16307291172211,0.164938295952023,0.166775416686931,0.17548919369473,0.00269770958261028,0.920545816090736,0.983022922094933,1.00138706172532,1.02094941868111,1.10028029157878,0.0277234245195769,5.42596919020672,5.9436330527446,6.07457176294655,6.20728308712922,6.81337327735184,0.194191805446572
"rparaC","newANTsSST",0.131940655916205,0.138251886646511,0.139730578160858,0.141328039757867,0.147946667819494,0.00233309281019368,0.914489840678396,0.98769444456642,1.00613403715791,1.02492782283483,1.0980274369473,0.0272661682318273,6.32282638800329,7.04734034254188,7.19614881604642,7.35525754865988,7.93404334074257,0.22630102627941
"rpOPER","newANTsSST",0.133733020928436,0.14038976762493,0.141823295904896,0.143411450830476,0.15046142894381,0.00232718165534544,0.902542328781573,0.984702720179376,1.00406208819352,1.0234112714605,1.12364737175186,0.0287962292279324,6.26588141443247,6.92091822708935,7.07465900575063,7.23515809162201,7.9437937754899,0.23605033524024
"rpORB","newANTsSST",0.201930905189413,0.211650610306711,0.213970453917353,0.216432099368423,0.227663666359395,0.00355906327273292,0.89891597000684,0.972088833806465,0.989256970073665,1.00782851452645,1.10095370214897,0.0271860751902208,4.13350464146392,4.52624707636444,4.62545862433066,4.72342561865494,5.23586567201567,0.148110128604252
"rpTRI","newANTsSST",0.161738959424637,0.169696747990281,0.171653124592651,0.173561557045388,0.182920445995533,0.00283859145936429,0.902642814805156,0.976050532090032,0.994197484399749,1.01292578762416,1.10287305342357,0.027227362779908,5.2333187694591,5.66954171275447,5.79140513867112,5.9180300006182,6.44898453366884,0.183280135595048
"rperiCAL","newANTsSST",0.166356697231481,0.174290209775431,0.176243019878779,0.17830482551369,0.186961789656778,0.0029645276660773,0.884429552907047,0.974652511725866,0.993517285628599,1.01200878924387,1.08992947438425,0.0274082789941456,5.02591843481564,5.50831706870229,5.63490702404249,5.75943363875076,6.34639577963943,0.185860180888753
"rpostC","newANTsSST",0.188727377069224,0.197916033476338,0.200179206740192,0.202408834184329,0.211279117314286,0.00323067203974013,0.91086798547936,0.988298110452601,1.00659099980767,1.02631096913576,1.11382224849365,0.0275499381765526,4.43890257845794,4.92384132727103,5.03000762264047,5.14048942458109,5.67430790393478,0.160765692697343
"rPCC","newANTsSST",0.126613761354658,0.132233970833088,0.133711580155031,0.135286240103648,0.142811355637839,0.0022349170914601,0.900772528049077,0.98549562326046,1.00354976320279,1.02216129439081,1.12191200595392,0.0281250438051136,6.64055625424434,7.33843168394482,7.50558827096386,7.67181498933315,8.48321068096227,0.247240629333918
