"DktRegion","Pipeline","sigma.0.","sigma.25.","sigma.50.","sigma.75.","sigma.100.","sigma.sd","tau.0.","tau.25.","tau.50.","tau.75.","tau.100.","tau.sd","variance.ratio.0.","variance.ratio.25.","variance.ratio.50.","variance.ratio.75.","variance.ratio.100.","variance.ratio.sd"
"rLOG","FSCross",0.348830278196061,0.367519826479954,0.37167664530575,0.37581531214041,0.395483379865106,0.0061550249190856,0.853397890853929,0.91370009501226,0.932025084889835,0.951685536693652,1.04172411753792,0.0273495825283089,2.24535997503613,2.44905176219839,2.50781106661427,2.56874775068797,2.83509382274374,0.0851354490382214
"rLOF","FSCross",0.417488307606357,0.435352524450917,0.440181628998318,0.445227743372993,0.465607968123379,0.00727244465538738,0.817728785949264,0.883838687144359,0.90099529732741,0.91868158389592,1.00275321396523,0.0264241977300676,1.82437595554513,1.99951612628934,2.04596308970776,2.09548930315158,2.30188602528483,0.070043680654113
"rLING","FSCross",0.355297063097405,0.372526308357323,0.376688623663133,0.380913960534987,0.400722008484421,0.00628643965889003,0.845484033446446,0.909409674195765,0.926748162777177,0.944266188885073,1.02625513195164,0.0260745749174148,2.18582281298319,2.40574954212205,2.46079492433341,2.51436525730059,2.75236858211901,0.0817097307337578
"rMOF","FSCross",0.470339448231384,0.496219495205044,0.502141191983278,0.507559182351349,0.528823392344051,0.00823210190497509,0.773228125406517,0.857787920616738,0.876728118677372,0.89394801430765,0.97362521118952,0.0265629789691974,1.54690952000551,1.70307153228419,1.74545121724555,1.78827745034596,1.96495091941025,0.0612094940794283
"rMGH","FSCross",0.284506468959885,0.296633331155406,0.29981147145672,0.303291359069876,0.320759139555527,0.00504886712408715,0.86947840449057,0.948894461689357,0.966664721868649,0.985779033380044,1.0826658222431,0.0274096395545185,2.83667607520164,3.15377546668383,3.22495642559875,3.29398423722754,3.72164748634931,0.106237453337578
"rPARH","FSCross",0.260144011124329,0.273585438312061,0.27674340202983,0.279834158487945,0.292645125163129,0.00460430063525461,0.881757562828665,0.95693473044067,0.974468952894084,0.992567359768292,1.06824863657429,0.0267598015955143,3.13313848906076,3.44685550769545,3.52322665046421,3.60044681946021,3.92110944084845,0.115091829290051
"rparaC","FSCross",0.448105046301739,0.467889834057526,0.472954039756773,0.478378559482797,0.50177355916839,0.007729003385026,0.779326140214728,0.869983264133352,0.886784025315139,0.904002871819535,0.997720299651332,0.0257557311767304,1.63303756529018,1.83241126379424,1.87399216423411,1.91680766957393,2.14741654480996,0.0635627513844224
"rpOPER","FSCross",0.412372297557388,0.430200094244188,0.435009154025646,0.439744600635591,0.461776536007864,0.00706836266754618,0.816729291666831,0.890058708278416,0.907775394123333,0.925681436549184,1.02428801887376,0.0273723767831779,1.84157311769173,2.03898436016499,2.08748295620657,2.13607113982623,2.39591761520421,0.0734017603802886
"rpORB","FSCross",0.389200674566589,0.40868972641465,0.413224578066541,0.418112247959643,0.442147358687099,0.00685461809317713,0.83056117646157,0.896835841218188,0.914888190975345,0.932995818969354,1.04692786058912,0.0268780985153776,1.96994323461306,2.16536908170674,2.21295316622867,2.26442703981724,2.55213768869668,0.0763799957247917
"rpTRI","FSCross",0.384833028353125,0.401234287658053,0.40567054630757,0.410335019349695,0.430550668834625,0.00671430452629949,0.833939948834603,0.906429587988764,0.923803120636502,0.942810960626239,1.02112002532808,0.0270938873229548,2.0501659981855,2.22526398330741,2.27649732531094,2.33076845216458,2.58110640809794,0.0793225504023191
"rperiCAL","FSCross",0.491650204022451,0.513639868866442,0.519215452970533,0.524766978794083,0.548448259032647,0.00832246290172302,0.786932134642592,0.846700067650195,0.864221359734999,0.881608069807166,0.9603051829349,0.0259320421603796,1.49425647089371,1.62494361834102,1.66423589789632,1.7047604269643,1.87604494156587,0.0579320593913322
"rpostC","FSCross",0.395388094211675,0.415540958624066,0.42023072744332,0.424969956080027,0.448943728907574,0.0069687611065497,0.818229819685405,0.897752559720312,0.916305072739294,0.934377139864755,1.02512543146235,0.0272673719374064,1.90516018508175,2.130300936792,2.17905989241851,2.22948346829105,2.53525927720886,0.0749148954099201
"rPCC","FSCross",0.369648779525264,0.385701478894214,0.390086830616086,0.394455898470026,0.413309889227264,0.00655388825155073,0.84028392922001,0.919871158029662,0.938149617380285,0.955904544168893,1.0356614838599,0.0269279165942091,2.13226386032908,2.35059556228317,2.40391839304564,2.4590340564994,2.7426624997124,0.0818399827786442
"rPreC","FSCross",0.458911024943803,0.479000660445639,0.484494287696412,0.490026905292237,0.514146140913283,0.00821832170293567,0.782452025555131,0.85798254309133,0.874685852801991,0.89154889620735,0.981521674761775,0.0254753430891232,1.59558669181723,1.76517168081585,1.80496971824956,1.8461359595254,2.04580024484162,0.0623885597426456
"rPCUN","FSCross",0.337231415303258,0.356207420014032,0.360091170354682,0.364244506204885,0.380777847979899,0.00594341346136044,0.858128062174401,0.926026611866148,0.943773105454378,0.962242931475338,1.04253158498662,0.0271406385939186,2.31677092270862,2.56115984814021,2.62075774022426,2.67870724193429,2.96041632858841,0.0882496272094004
"rrACC","FSCross",0.388815694030931,0.404147134484421,0.408670882239878,0.413051118341813,0.432724524412311,0.00659323494828409,0.830796516441141,0.900399409083127,0.918199706804879,0.9359031396212,1.01928303600933,0.0261322679627337,1.9972418436054,2.19714070870089,2.24682478222408,2.29920177176267,2.51849701999484,0.0748719683055827
"rrMFG","FSCross",0.383472093830564,0.407547378990205,0.412160979932848,0.416719103644395,0.435473091137711,0.00674983034963779,0.826479580880277,0.894659607971178,0.91244885797928,0.930614660909249,0.994049979759735,0.0263958299133896,2.00057695244881,2.16349424935561,2.21358869313399,2.26427121302246,2.47405884092054,0.0744898121114855
"rSFG","FSCross",0.356759917961767,0.372534770481329,0.37670303240787,0.381182906133662,0.400290154849478,0.00631596673580504,0.850845812245517,0.919540705645626,0.937834861315643,0.956603764295777,1.06427625563177,0.0278100817627822,2.2291846783018,2.433903616632,2.48887171502176,2.54777087893829,2.86980461443853,0.08584427025452
"rSPL","FSCross",0.356643543767276,0.370366989578124,0.374693999028733,0.379073300432719,0.396663228858666,0.00632145758802032,0.859921044176062,0.92826698513045,0.945630340815281,0.964215865345847,1.05456039569854,0.0268885150266768,2.22495912595068,2.46698389469912,2.52421643377479,2.58369912804496,2.83013286562168,0.0855307842606932
"rSTG","FSCross",0.28833625217522,0.300997247678933,0.304309882984972,0.307767195187163,0.321187408943556,0.00500934404732638,0.877160663196412,0.94807544129422,0.965454655699484,0.983490651400328,1.0688917060187,0.0259488649820521,2.82944802034061,3.1082582304442,3.1725567793065,3.23978529091643,3.59911711508192,0.0998946451060381
"rSMAR","FSCross",0.373400100661182,0.393038423871525,0.397396573711851,0.40201935208206,0.42996543393629,0.00667576545793781,0.832973902162219,0.906574416385982,0.923870719125721,0.941480083358121,1.02786002667444,0.0270555213395968,2.06075791121744,2.27313299472874,2.3237171225307,2.37917882912122,2.67623034477729,0.0810903672020538
"rTT","FSCross",0.40909068766244,0.429223095614707,0.433995978600104,0.438674943121639,0.459841307712972,0.00707509458483719,0.821309031175196,0.884844303676847,0.902178963983497,0.920075196071757,1.00275020988088,0.025745014512506,1.85385237037465,2.0320998900534,2.07834193818184,2.12635214726293,2.40284628709012,0.0700360741597405
"rINS","FSCross",0.341722606124906,0.361019439577299,0.365067840052083,0.368985683779414,0.390260146479085,0.00593107027602354,0.850478140951657,0.926373779386166,0.944838438590203,0.963299978241219,1.05887570292904,0.0271317267866908,2.25238417508834,2.53018165454541,2.58876986822363,2.64774901214845,2.88271350559111,0.0872702051413224
